cluster_label,mean_sequence_identity,min_sequence_identity,max_sequence_identity,standard_deviation,n_alignments
15444,0.7565217391304347,0.7565217391304347,0.7565217391304347,0.0,1
15445,0.709377950647557,0.5944700460829493,0.8394495412844036,0.09109712801240825,6
15446,0.5514831228142026,0.4226327944572748,0.9912663755458515,0.11680863710793543,78
15447,0.5580280783347296,0.37714285714285717,0.9,0.14439563695664412,45
15448,0.45302504451650627,0.3798219584569733,0.8385650224215246,0.08369431374362103,28
15449,0.665695359595939,0.5121951219512195,0.9675324675324676,0.13055439684263886,55
15450,0.5997201657170046,0.5111111111111111,0.9333333333333333,0.0892099153147023,78
15451,1.0,1.0,1.0,0.0,1
15452,0.6639020948002984,0.4431137724550898,0.9696969696969697,0.18784157759363845,45
15453,0.5452054210859535,0.39952153110047844,0.9602649006622517,0.1308735734860714,55
15454,0.6133482584086337,0.43617021276595747,0.8092105263157895,0.16730090050587398,6
15455,0.5422027627322815,0.4230769230769231,0.7649572649572649,0.10471530796855359,10
15456,0.5292161691769564,0.36046511627906974,0.8043478260869565,0.10577236438449789,36
15457,0.5944092091679543,0.39,0.9753086419753086,0.1817164781513733,55
15458,0.5601079933470454,0.4199395770392749,0.8882521489971347,0.1363272414719346,66
15459,0.9465875370919882,0.9465875370919882,0.9465875370919882,0.0,1
15460,0.5753426085772092,0.42614601018675724,0.946058091286307,0.13716233295618804,45
15461,0.5525394469212482,0.45491803278688525,0.8,0.07411034348083896,78
15462,0.6091819751330318,0.4557235421166307,0.8672032193158954,0.1651565163724513,15
15463,0.6790098761771924,0.4174107142857143,0.9285714285714286,0.15443748018087963,66
15464,0.6030797122383592,0.4529569892473118,0.9543010752688172,0.1660875717355733,45
15465,0.7164989016137974,0.580046403712297,0.9603729603729604,0.1053493422088896,36
15466,0.61637872146704,0.5464684014869888,0.8698884758364313,0.07816473194045685,21
15467,0.6831629838822273,0.48825503355704697,0.983739837398374,0.1841495876128629,78
15468,0.7609317382623975,0.7153284671532847,0.9482758620689655,0.06365421575082078,10
15469,0.5884444769425757,0.38461538461538464,0.8174904942965779,0.1933595729815113,6
15470,0.5984507326253529,0.3988439306358382,0.9883720930232558,0.2162297543047877,6
15471,0.8044692737430168,0.8044692737430168,0.8044692737430168,0.0,1
15472,0.64913717357655,0.539308176100629,0.9582089552238806,0.1191328096066344,78
15473,0.47072607859774546,0.37650602409638556,0.8687782805429864,0.09839095995494468,36
15474,0.8695196007681616,0.8187066974595842,0.9873271889400922,0.04152758806912138,21
15475,0.5302381882167921,0.39338235294117646,0.9080882352941176,0.13546912769910777,45
15476,0.6730084849008269,0.5290519877675841,0.9877675840978594,0.09666055095133946,78
15477,0.6521141876105028,0.437125748502994,0.9702380952380952,0.14799258863176018,36
15478,0.5331099871045268,0.45351473922902497,0.9811764705882353,0.09938603468299348,45
15479,0.8564732946916855,0.7155172413793104,0.9829059829059829,0.07359434658393528,36
15480,0.42280155929058755,0.37435897435897436,0.4698275862068966,0.03212859484869638,15
15481,0.8270893371757925,0.8270893371757925,0.8270893371757925,0.0,1
15482,0.6267507487561337,0.49732620320855614,1.0,0.12006041020474224,78
15483,0.5021353466157846,0.4362934362934363,0.9173228346456693,0.09672816739971146,66
15484,0.8983237784361057,0.8253968253968254,0.9682539682539683,0.039631989593703204,21
15485,1.0,1.0,1.0,0.0,1
15486,0.7982388184175486,0.7267441860465116,0.9613152804642167,0.07116210867931991,45
15487,0.6490303283977746,0.6028880866425993,0.6956521739130435,0.037872298465630234,3
15488,0.48736046948989253,0.3904109589041096,0.7300613496932515,0.09438612096786508,28
15489,0.5634445772694621,0.41935483870967744,0.9615384615384616,0.1395326561979822,21
15490,0.4548125433500358,0.34375,0.8548387096774194,0.1306292569885806,15
15491,0.4713522028966626,0.4226190476190476,0.6013071895424836,0.05015919511408278,10
15492,0.5337968219939417,0.40476190476190477,0.9086021505376344,0.1231419903186535,66
15493,0.7110527133412422,0.49514563106796117,0.9898648648648649,0.13085835843138655,55
15494,0.7552750697889201,0.676829268292683,0.9760479041916168,0.08426423941094946,36
15495,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.0,1
15496,0.8955963849077687,0.8421052631578947,0.9736842105263158,0.040445044406766044,28
15497,0.7261519302615194,0.541095890410959,0.9794520547945206,0.1468287918799542,55
15498,0.42409285553301773,0.3764705882352941,0.5632183908045977,0.06389178852862623,6
15499,0.6519091944507767,0.5516014234875445,0.8791946308724832,0.07915414104094778,45
15500,0.7807487383407139,0.6509090909090909,0.9533582089552238,0.06643856218477584,66
15501,0.7819680305270722,0.6564625850340136,0.9636963696369637,0.09792030391118021,36
15502,0.5314373348576918,0.3651685393258427,0.9881656804733728,0.12454661599030226,66
15503,0.8349533773350959,0.733142037302726,0.9670014347202296,0.07436206783030877,45
15504,0.8955590632066195,0.8463648834019204,0.9465753424657535,0.04609315394065702,6
15505,0.8186102671405643,0.7485714285714286,0.9772727272727273,0.06612169354507932,28
15506,0.5085181627758888,0.4,0.7702205882352942,0.09469175067516615,15
15507,1.0,1.0,1.0,0.0,1
15508,0.6637446740710015,0.5789473684210527,0.7670807453416149,0.07026651831419685,21
15509,0.7835735901525376,0.6009615384615384,0.9569377990430622,0.0957234371243522,45
15510,0.8941666666666666,0.7625,0.975,0.04834769901453429,45
15511,0.8133607585251531,0.686382393397524,0.9710344827586207,0.08149187161377186,55
15512,0.9746279361663976,0.9585798816568047,0.9940828402366864,0.008160478336792981,66
15513,0.7517379136615617,0.6589147286821705,0.8837209302325582,0.06640197442302698,66
15514,0.47461711711711707,0.375,0.6444444444444445,0.0693852474743124,10
15515,0.4504493427584287,0.38114754098360654,0.5449101796407185,0.042551290436542225,15
15516,0.6571821647610318,0.5240641711229946,0.974025974025974,0.10748893808786791,55
15517,0.603042328042328,0.5611111111111111,0.6785714285714286,0.05351538645512675,3
15518,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.0,1
15519,0.5614579910846673,0.43956043956043955,0.9354838709677419,0.12641400725387608,45
15520,0.5098876894607189,0.3972602739726027,0.6423357664233577,0.08075668954021416,10
15521,0.607025843360862,0.3978494623655914,0.8817733990147784,0.1733962024096171,28
15522,0.7110491088973182,0.6189376443418014,0.9403669724770642,0.07226661197259869,21
15523,0.6274569518427804,0.4323394495412844,0.9635560463832137,0.14733648700054403,21
15524,0.5523065892441817,0.42135922330097086,0.7887931034482759,0.0907942771127938,66
15525,0.7459886428069726,0.603448275862069,0.9671772428884027,0.10203596121148806,55
15526,0.6679988404510703,0.4658385093167702,0.9649122807017544,0.11461802446716199,66
15527,0.7403556728720428,0.5534351145038168,0.9704797047970479,0.08763661801797235,66
15528,0.553942395257211,0.42934782608695654,1.0,0.14367890156477378,28
15529,0.5977274050054046,0.4342105263157895,0.981042654028436,0.18588047474538635,15
15530,0.6010687095096231,0.5256064690026954,0.7035040431266847,0.060698531017959786,6
15531,0.8354098155121881,0.7983193277310925,0.9516574585635359,0.04340633144241789,10
15532,0.913632920417075,0.8839285714285714,0.9868995633187773,0.026508395122223458,28
15533,0.6734699675052528,0.6072423398328691,0.7878787878787878,0.05654527967959642,21
15534,0.5156201910464344,0.44,0.68,0.07701139664193,10
15535,0.7757936582731183,0.594059405940594,0.941747572815534,0.10113835665422696,36
15536,0.4511417358498129,0.38461538461538464,0.7902097902097902,0.06597979791227238,36
15537,0.6941532432677928,0.5862068965517241,0.9591194968553459,0.07290077233091431,28
15538,0.8927209531271975,0.8680851063829788,0.9148936170212766,0.01918870534731003,3
15539,0.49523742712824476,0.39285714285714285,0.6685393258426966,0.06062872079964846,78
15540,0.6971127476363078,0.5759162303664922,0.9895287958115183,0.11058665693321199,28
15541,0.6420360961641909,0.5747663551401869,0.9283536585365854,0.07792610798946406,36
15542,0.5757492055755191,0.441747572815534,0.9380952380952381,0.12893250835701092,78
15543,0.6490417021591792,0.5641025641025641,0.9477611940298507,0.11697718239688114,10
15544,0.5363270358774203,0.4494949494949495,0.9390243902439024,0.13983395196671888,66
15545,0.5969907077372827,0.4358974358974359,0.974025974025974,0.1421292365272735,45
15546,0.49981355874285627,0.36,0.95,0.13774077760222364,45
15547,0.4812418123419735,0.42786069651741293,0.6387755102040816,0.07135476850878827,6
15548,0.8267450142450142,0.5789473684210527,1.0,0.1084537968936564,78
15549,0.5408765605268955,0.4025423728813559,0.9656652360515021,0.11521961741086562,78
15550,0.5688602232138483,0.4790697674418605,0.9441860465116279,0.15106795667562878,15
15551,0.5787186147186147,0.4805194805194805,0.7066666666666667,0.05429544573324775,10
15552,0.6553287981859409,0.5510204081632653,0.7414965986394558,0.05502313247384346,15
15553,0.5236355852784146,0.39759036144578314,0.9685534591194969,0.13323025986569506,36
15554,0.6644318015867879,0.460431654676259,0.9817073170731707,0.16910536088926043,78
15555,0.5771552313805741,0.4922630560928433,0.8286544046466602,0.11032793729691907,21
15556,0.6645083456062728,0.5745192307692307,0.9148681055155875,0.07155881893518312,55
15557,0.864625850340136,0.8197278911564626,0.9285714285714286,0.026730452659031984,10
15558,0.8467236761051377,0.7715736040609137,0.9548872180451128,0.0506890198968196,55
15559,0.5922028167788459,0.4845679012345679,0.9444444444444444,0.13526732939114847,45
15560,0.5368378219346174,0.3904761904761905,0.9656652360515021,0.17667925304137921,78
15561,0.49624771797804157,0.42567567567567566,0.8716216216216216,0.10932994531006882,15
15562,0.5614675725058179,0.3958333333333333,0.9444444444444444,0.16285051817125187,21
15563,0.920872595408528,0.8785942492012779,0.9810126582278481,0.04065781121317838,21
15564,0.7477740376951281,0.6127450980392157,0.9711538461538461,0.1070166637896731,15
15565,0.8335367380794777,0.7946428571428571,0.962536023054755,0.04740180917658399,10
15566,0.8515299395944557,0.7532467532467533,0.948051948051948,0.07187164641296924,15
15567,0.7196365468125425,0.6209476309226932,0.9725,0.09640063005710084,55
15568,0.6383231606393462,0.4860215053763441,0.9855371900826446,0.14255417777839663,28
15569,0.5821442376374483,0.48120300751879697,0.7894736842105263,0.09273002750444483,28
15570,0.8669629791364956,0.7857142857142857,0.9920948616600791,0.06096302890799101,45
15571,0.6769900224708016,0.6166134185303515,0.8397435897435898,0.08002380727588981,6
15572,0.6545832137215009,0.42934782608695654,0.9921568627450981,0.20616541273485717,55
15573,0.8699420201403723,0.831858407079646,0.9823008849557522,0.044567413868132885,10
15574,0.9342948717948718,0.9134615384615384,0.9711538461538461,0.026137029535737336,3
15575,0.6739761012867026,0.49070631970260226,0.9682539682539683,0.17276124801621437,15
15576,0.473776737641427,0.4212218649517685,0.589041095890411,0.034536284823476135,28
15577,0.6442553139858721,0.5123762376237624,0.8222222222222222,0.08522516416299994,28
15578,0.6678721883606362,0.42127659574468085,0.9841269841269841,0.14127848445306757,55
15579,0.6730650502302605,0.5179968701095462,0.9547445255474453,0.16546988624062173,10
15580,0.6023382960040011,0.44493392070484583,0.9515418502202643,0.17657579963831385,36
15581,0.4701080169213738,0.36243386243386244,0.6804979253112033,0.05452687436843174,55
15582,0.8967041883468136,0.825531914893617,0.961864406779661,0.03997447870742217,28
15583,0.5456242236616895,0.4642857142857143,0.9796437659033079,0.14596223826861845,10
15584,0.7272387301048736,0.5983606557377049,0.9696969696969697,0.09774367919092213,36
15585,0.6824842146669652,0.5039370078740157,0.9457364341085271,0.13968832305635934,36
15586,1.0,1.0,1.0,0.0,1
15587,0.5357606834639819,0.40425531914893614,0.7848101265822784,0.07489193107060896,36
15588,0.5323277073115518,0.38461538461538464,0.679144385026738,0.08286889374757,28
15589,0.5270766061150216,0.44387755102040816,0.9540816326530612,0.11209715828820745,55
15590,0.4772737467623524,0.3886255924170616,0.5897435897435898,0.06014151374252851,21
15591,0.4419568822553897,0.41358024691358025,0.4925373134328358,0.035854437200663766,3
15592,0.888970288970289,0.8333333333333334,0.978021978021978,0.06361922813291848,3
15593,0.8414115646258502,0.7857142857142857,0.9375,0.04095339089540486,21
15594,0.5000242230458057,0.42424242424242425,0.5858585858585859,0.05679080174325327,6
15595,0.468524926307216,0.38235294117647056,0.8645833333333334,0.11096988261050537,78
15596,0.7893171442210228,0.6694352159468439,0.9472789115646258,0.11047771058721428,21
15597,1.0,1.0,1.0,0.0,1
15598,0.5525939849624061,0.41333333333333333,0.9868421052631579,0.15740754241364505,28
15599,0.6791672596739251,0.5654205607476636,0.8883248730964467,0.14808608011810703,3
15600,0.6493051646887332,0.41214057507987223,0.9301675977653632,0.1437494186768395,28
15601,1.0,1.0,1.0,0.0,1
15602,0.6028716060628094,0.49246231155778897,0.9095477386934674,0.09339718609309676,78
15603,0.6196346874567015,0.430327868852459,0.9918367346938776,0.1354160486803137,45
15604,0.5361824197860584,0.4602076124567474,0.7748344370860927,0.1014384801303298,15
15605,0.44338287730460546,0.3814102564102564,0.5210084033613446,0.04206237878159788,21
15606,0.6406877955248809,0.4040219378427788,0.949438202247191,0.1984785488392894,36
15607,0.7575900670530742,0.6968973747016707,0.8738095238095238,0.04771889050798814,10
15608,0.46573117488544546,0.4090909090909091,0.6352941176470588,0.05788511441393587,15
15609,0.6083442514641494,0.4671280276816609,0.8907766990291263,0.19970989890030919,3
15610,0.5667255063317764,0.42,0.9770642201834863,0.12200766202339448,55
15611,0.7762523840167377,0.6082725060827251,0.9349112426035503,0.08485673533302542,45
15612,0.6669320171554897,0.5569948186528497,0.9812332439678284,0.10585784880991224,15
15613,0.5576140770143672,0.42670157068062825,0.8288659793814434,0.0959938716205508,21
15614,0.5767035178356745,0.44642857142857145,0.9038854805725971,0.1292577665278973,78
15615,0.479404956939531,0.37383177570093457,0.6727272727272727,0.06097452011443369,36
15616,0.45551899863114903,0.40435458786936235,0.49144634525660963,0.03715166791967462,3
15617,0.9337606837606839,0.8878205128205128,0.9583333333333334,0.01856639657797306,15
15618,0.5978007663606445,0.5398655139289145,0.8341232227488151,0.050578840829769885,55
15619,0.5384275667663724,0.3684210526315789,0.9283582089552239,0.1572931168293322,28
15620,0.851602564102564,0.7307692307692307,0.9759615384615384,0.08056037302242439,15
15621,0.689506712423379,0.4861111111111111,0.9791666666666666,0.1570199709014346,36
15622,0.583570725568128,0.4288888888888889,0.9550321199143469,0.1885881137073284,15
15623,0.5602129313719193,0.46904315196998125,0.7945454545454546,0.1068348903373613,36
15624,0.5139988362233998,0.42245989304812837,0.8461538461538461,0.0984533197545882,15
15625,0.5746572841528983,0.3971119133574007,0.9834710743801653,0.16423796611103247,55
15626,0.6550463833247374,0.5182072829131653,0.9731903485254692,0.12453662917687322,66
15627,0.8952534248335776,0.8549618320610687,0.9847328244274809,0.0230250341850361,45
15628,0.7999464236358292,0.7214765100671141,0.9680672268907563,0.0689400407417703,66
15629,0.6452476572958499,0.5542168674698795,0.8271604938271605,0.08405610486217452,15
15630,0.915625,0.890625,0.96875,0.02119478119726646,15
15631,0.6186621453985025,0.44047619047619047,0.9036144578313253,0.09287913367331081,66
15632,1.0,1.0,1.0,0.0,1
15633,0.4798271208017569,0.40310077519379844,0.9550387596899225,0.11164780921507865,21
15634,0.7168860587205911,0.6216216216216216,0.8684684684684685,0.10395489686248399,10
15635,0.7034217518828969,0.554726368159204,0.9848484848484849,0.11915432666828694,45
15636,0.9400686400686401,0.9099099099099099,0.9910714285714286,0.030122851352993862,15
15637,0.6646522322532487,0.5611510791366906,0.7913669064748201,0.08292888893420367,15
15638,0.8865911493101913,0.80625,0.956386292834891,0.06190078388251951,28
15639,0.9229797979797981,0.8636363636363636,0.9772727272727273,0.036441590125408624,36
15640,0.5933038049287793,0.4010416666666667,0.9090909090909091,0.13067209996529855,78
15641,0.7837991276386668,0.7301587301587301,0.9876543209876543,0.05373749644967575,66
15642,0.7004577865488372,0.6609686609686609,0.7408450704225352,0.02800868937858996,6
15643,0.8014266710519525,0.7042410714285714,0.9743589743589743,0.08459254855942525,15
15644,0.4956533476255977,0.39893617021276595,0.8321870701513068,0.08266211257594887,78
15645,0.5295657222258767,0.4271356783919598,0.6732673267326733,0.07468267270962638,15
15646,0.627952656967529,0.4078549848942598,0.9504132231404959,0.12545541640449018,66
15647,0.680762553518262,0.6031746031746031,0.9136690647482014,0.07096236260801682,15
15648,0.5307409920601974,0.41914191419141916,0.9202453987730062,0.1159422593475584,15
15649,0.5595009789266885,0.40828402366863903,0.9822485207100592,0.1535618651313134,78
15650,0.6307922221583726,0.45,0.9107142857142857,0.1710443220891337,10
15651,0.7147250288592912,0.6173044925124792,0.8739495798319328,0.09913479042170457,15
15652,0.49444469808230124,0.3752969121140142,0.6769596199524941,0.0997687760278089,10
15653,0.6895070372610932,0.4512820512820513,0.9680851063829787,0.13213553994637278,55
15654,0.7294378266430106,0.5714285714285714,0.9916897506925207,0.11347426494243117,66
15655,1.0,1.0,1.0,0.0,1
15656,0.5297668884625802,0.44298245614035087,0.96875,0.09402764630546713,66
15657,1.0,1.0,1.0,0.0,1
15658,0.8480068850836371,0.8141592920353983,0.899135446685879,0.025027120330286992,10
15659,0.721338116538967,0.5268656716417911,0.9629080118694362,0.2044509565656318,15
15660,0.5638949423853592,0.3811659192825112,0.6995515695067265,0.13595572733093536,15
15661,0.6282453086805367,0.5396039603960396,0.9025,0.08876015680538961,28
15662,0.6806511510738072,0.5536332179930796,0.899641577060932,0.0809081151429051,55
15663,0.4489575069931392,0.38181818181818183,0.9575163398692811,0.10347961360830381,36
15664,0.6194037397326279,0.5423728813559322,0.9120521172638436,0.10649388082860006,10
15665,0.4967212536754235,0.39361702127659576,0.9825581395348837,0.12440582450292638,55
15666,0.48729954742867904,0.3695652173913043,0.9722222222222222,0.10356589839928383,78
15667,0.49713270553615757,0.4110032362459547,0.7237237237237237,0.08917716932607662,21
15668,0.6814621409921671,0.6814621409921671,0.6814621409921671,0.0,1
15669,0.6222056894757483,0.44594594594594594,0.935064935064935,0.14358700398280233,28
15670,0.6179948208459258,0.52,0.9379562043795621,0.09145757967241917,66
15671,0.6090869466583825,0.4483985765124555,0.8428571428571429,0.1222091365026101,15
15672,0.5110433377260153,0.39705882352941174,0.6988847583643123,0.0987104539170574,21
15673,0.5069838190782343,0.4012738853503185,0.610738255033557,0.08251622729078921,10
15674,0.811004645145964,0.6458333333333334,0.972972972972973,0.06618440811492828,55
15675,0.6597199322913232,0.4915254237288136,0.9961089494163424,0.23786295512577876,3
15676,0.5912880689783148,0.42833333333333334,0.9283333333333333,0.14911151684167395,28
15677,0.5639707872250904,0.37549407114624506,0.896969696969697,0.12205422758865352,45
15678,0.8947593400017098,0.8384201077199281,0.9820466786355476,0.027353968745912394,21
15679,0.7324749642346209,0.6995708154506438,0.7854077253218884,0.03779640862266925,3
15680,0.5473112440732297,0.44171779141104295,0.88,0.09127118771508452,66
15681,0.582453089907991,0.40186915887850466,0.9302325581395349,0.2448527838234315,6
15682,0.7385874246339362,0.6511627906976745,0.9819121447028424,0.10285640712419111,66
15683,0.4635571339872821,0.37583892617449666,0.8808724832214765,0.08049107646776199,45
15684,0.8076535750251762,0.7462235649546828,0.918429003021148,0.07848526794923955,3
15685,0.6437055059926106,0.49391727493917276,0.975669099756691,0.17341916187031142,6
15686,0.7624141938079875,0.6873156342182891,0.9317507418397626,0.054707387804256304,28
15687,0.5228327228327229,0.36507936507936506,0.6111111111111112,0.11181229375317177,3
15688,0.5185992606715139,0.3811188811188811,0.9055944055944056,0.12864001839937708,66
15689,0.4921991933622384,0.392,0.8883116883116883,0.08904420928861156,78
15690,0.46482240609059194,0.3722627737226277,0.8336886993603412,0.07296923467380097,55
15691,0.6551724137931034,0.6551724137931034,0.6551724137931034,0.0,1
15692,0.612383325029065,0.5874439461883408,0.6577777777777778,0.032150889079969776,3
15693,0.49607386733699343,0.39114391143911437,0.9,0.12966267645408733,21
15694,1.0,1.0,1.0,0.0,1
15695,0.6590344528117719,0.5714285714285714,0.965034965034965,0.07933032696203865,36
15696,0.4751699606213971,0.40373831775700936,0.6997084548104956,0.06849063253710916,21
15697,0.4763526060355091,0.3870967741935484,0.8571428571428571,0.0760944817023202,66
15698,0.7403116944783611,0.640625,0.953125,0.07749484101559931,45
15699,0.8109827180693323,0.7222222222222222,0.9920634920634921,0.0730249569900695,55
15700,0.5646344320952471,0.42758620689655175,0.6694214876033058,0.07827886158125769,6
15701,0.8551202426744223,0.7764705882352941,0.9824561403508771,0.04234351856721985,55
15702,0.7520630670323044,0.6510638297872341,0.9574468085106383,0.11033700623531474,78
15703,1.0,1.0,1.0,0.0,1
15704,0.6754693158041459,0.592964824120603,0.8972431077694235,0.06241020794663889,78
15705,0.6461788312661775,0.41687979539641945,0.948849104859335,0.1552985812302705,28
15706,0.5206080386988587,0.4776470588235294,0.7767441860465116,0.06136325971358471,45
15707,0.7058706216608941,0.660759493670886,0.7788944723618091,0.03492864678654589,21
15708,0.9076558800315705,0.7845303867403315,0.9834254143646409,0.07155237743881956,21
15709,0.7519801980198021,0.6287128712871287,0.9356435643564357,0.12408769125923351,10
15710,0.6308263104668949,0.5701754385964912,0.956140350877193,0.060053415680705144,78
15711,0.7932771222453313,0.7210216110019646,0.92578125,0.05885012645869112,10
15712,0.8267164179104476,0.67,0.9800995024875622,0.12999414081649086,10
15713,0.9558929374718849,0.9263157894736842,1.0,0.018855983904454587,36
15714,0.5733280674038969,0.5118483412322274,0.8815165876777251,0.08601809499936297,36
15715,0.5363035225685584,0.3828125,0.916015625,0.17099819731005794,28
15716,1.0,1.0,1.0,0.0,1
15717,0.5155599183088837,0.4029574861367837,0.928,0.0928964656282525,55
15718,0.6449908663182078,0.5528455284552846,0.9558232931726908,0.09234447005627675,55
15719,1.0,1.0,1.0,0.0,1
15720,0.6127325975128428,0.50418410041841,0.7644628099173554,0.11432072712156229,10
15721,0.69485467178458,0.6494565217391305,0.8064516129032258,0.04608961779156824,10
15722,0.5093827317876398,0.36,0.8834355828220859,0.17208806599677112,10
15723,0.676274715175204,0.5581395348837209,0.8773584905660378,0.08094392997210377,21
15724,0.6524390243902439,0.6524390243902439,0.6524390243902439,0.0,1
15725,0.6661253302152353,0.4883720930232558,0.8659217877094972,0.17100380147947616,6
15726,0.9243656850723232,0.9014989293361885,0.9636752136752137,0.027919481468592477,3
15727,0.4300207448642738,0.29577464788732394,0.9743589743589743,0.08685313907528526,78
15728,0.7559562938967972,0.6173913043478261,0.9956521739130435,0.1068469214530555,55
15729,0.5456200832538196,0.37244897959183676,0.9482758620689655,0.12225221893961248,78
15730,0.44673571186568284,0.39092495636998253,0.5265306122448979,0.03225407795897004,45
15731,0.5479837350097087,0.38181818181818183,0.9144736842105263,0.1409126714260853,36
15732,0.5380528041780777,0.4750733137829912,0.8978930307941653,0.08441018855987852,66
15733,0.6098882756437317,0.5,0.9173553719008265,0.09595384869675837,78
15734,0.5521567685502112,0.5128805620608899,0.5897435897435898,0.0314019295919479,3
15735,0.5482274625528859,0.38345864661654133,0.9787234042553191,0.13595993248726776,78
15736,0.4871896359435476,0.38485804416403785,0.92578125,0.11031038748014937,36
15737,0.664535767550485,0.523943661971831,0.9746478873239437,0.11526202072508962,66
15738,0.6036205513135379,0.45885286783042395,0.8266331658291457,0.10798660443919544,15
15739,0.563919666792813,0.4351851851851852,0.8715596330275229,0.11308433602530484,36
15740,0.7378241792163693,0.6298701298701299,0.9419354838709677,0.10522109103040174,15
15741,0.6193466048876496,0.5192307692307693,0.8123667377398721,0.13651759431531832,3
15742,0.5913000502937161,0.5176470588235295,0.7013274336283186,0.0554197625671858,55
15743,0.48323475548987466,0.3897849462365591,0.9417721518987342,0.10968252903053657,55
15744,0.7090855626257762,0.6277777777777778,0.8277777777777777,0.061924716766551674,21
15745,0.8031415594050416,0.7,0.9338842975206612,0.05510976422450517,45
15746,0.45912914346041145,0.4381188118811881,0.4975247524752475,0.01664914810257252,10
15747,0.7089673681551781,0.40373563218390807,0.9803921568627451,0.16519666074285622,55
15748,0.8711805555555556,0.828125,0.9947916666666666,0.05380712224530304,15
15749,0.7116533622518811,0.648989898989899,0.899749373433584,0.08037829909081691,15
15750,0.4805538538313365,0.40077821011673154,0.9027237354085603,0.09585382589767691,28
15751,0.7611267130991556,0.6635730858468677,0.8842592592592593,0.07673193484084904,36
15752,0.6844423199195174,0.5965996908809892,0.9429012345679012,0.11047335953404616,21
15753,0.7452828435332766,0.5434782608695652,0.9310344827586207,0.12785823620125492,78
15754,0.6350348067624567,0.4214876033057851,0.966804979253112,0.18274066011524753,10
15755,0.6513391463959913,0.5269922879177378,0.968,0.11527083215528325,36
15756,0.8331673993577319,0.7680180180180181,0.9191011235955057,0.06138545826027854,6
15757,0.4913768079756091,0.39906103286384975,0.9225352112676056,0.10136586451034668,66
15758,0.6456127065264122,0.49746192893401014,0.8934010152284264,0.0829733835291484,78
15759,0.9242902208201893,0.9116719242902208,0.9337539432176656,0.009286814791091315,3
15760,1.0,1.0,1.0,0.0,1
15761,0.781539913064909,0.5427807486631016,0.9892761394101877,0.15334294021981051,21
15762,0.776590330788804,0.6844783715012722,0.910941475826972,0.08767223483093699,10
15763,0.7546789756866428,0.6833333333333333,0.9783783783783784,0.05550717714380006,45
15764,0.5545113268146314,0.4112903225806452,0.8678571428571429,0.14148275916977998,15
15765,0.5430610158500222,0.38869257950530034,0.901060070671378,0.14874532980463928,21
15766,1.0,1.0,1.0,0.0,1
15767,0.6887458190477759,0.5103926096997691,0.9501084598698482,0.11830978375991984,36
15768,0.9210220673635308,0.9024390243902439,0.967479674796748,0.015697355735743948,21
15769,0.6420510873142454,0.5291005291005291,0.8315789473684211,0.0869316108866668,55
15770,0.6470549552776246,0.39325842696629215,0.891566265060241,0.11566231387339018,15
15771,0.4904051172707889,0.4904051172707889,0.4904051172707889,0.0,1
15772,0.6029947973740353,0.4379391100702576,0.9812646370023419,0.18312260791445134,55
15773,1.0,1.0,1.0,0.0,1
15774,0.5647384818331052,0.5056603773584906,0.7348484848484849,0.058824345739689504,21
15775,0.72777620106876,0.6011080332409973,0.9002770083102493,0.07904246624735978,21
15776,0.5021950022447472,0.37799043062200954,1.0,0.10591115696559712,78
15777,0.5161979573009775,0.3885350318471338,0.8092783505154639,0.10467993522084196,45
15778,0.8947088137580613,0.813953488372093,0.9882352941176471,0.051809556338213214,28
15779,0.5091146985805617,0.36283185840707965,0.7976190476190477,0.09212272430542304,66
15780,0.7528196945457767,0.638676844783715,0.8982188295165394,0.08755534991312071,28
15781,0.47621146567321165,0.3737864077669903,0.9368932038834952,0.08507156536929326,78
15782,0.5142419663267773,0.39939024390243905,0.6075581395348837,0.06401561872579138,28
15783,0.6482538493569876,0.535483870967742,0.9870967741935484,0.10266530638819306,78
15784,0.6616541353383458,0.5037593984962406,0.9774436090225563,0.22329687826943603,3
15785,0.8208610359224773,0.694300518134715,0.9792746113989638,0.11039479069528078,10
15786,0.4647756114361063,0.3993055555555556,0.6710526315789473,0.05838692153555066,21
15787,0.6226399745750536,0.4921135646687697,0.8,0.1076648801836219,28
15788,0.49630137324639406,0.38839285714285715,0.9285714285714286,0.1952793407802239,6
15789,0.5633903133903134,0.46153846153846156,0.75,0.1321373848374656,3
15790,0.46962596592373923,0.3612167300380228,0.6460674157303371,0.061703113873905965,78
15791,0.8662232450146486,0.8320726172465961,0.9773413897280967,0.038542878621317396,10
15792,1.0,1.0,1.0,0.0,1
15793,0.40721344015986466,0.3948339483394834,0.44280442804428044,0.016914775523818273,6
15794,0.6387960964662787,0.5675675675675675,0.8445945945945946,0.05247114578612382,45
15795,0.5290896148769717,0.4229390681003584,0.7188498402555911,0.06781187570678181,45
15796,0.6283783783783784,0.6283783783783784,0.6283783783783784,0.0,1
15797,1.0,1.0,1.0,0.0,1
15798,0.44738949310529774,0.3795180722891566,0.8698060941828255,0.10336713292272097,21
15799,0.5549989297007841,0.4267515923566879,0.7898089171974523,0.10219474725469459,28
15800,0.7599585794914162,0.5023364485981309,0.9930555555555556,0.2072324796649657,21
